"cardmarketId","quantity","name","set","setCode","cn","condition","language","isFirstEd","isReverseHolo","isSigned","price","comment","location","nameDE","nameES","nameFR","nameIT","rarity","listedAt"
"586625","1","Eternatus V","VMAX Climax","s8b","109","NM","Japanese","","","","0.39","","","Endynalos V [Kraftbeschleuniger | Dynamax-Kanone]","Eternatus V [Acelerador de Potencia | Cañón Dinamax]","Éthernatos V [Accélérateur de Puissance | Canon Dynamax]","Eternatus V [Accelerapotenza | Cannone Dynamax]","Double Rare",""
"521520","7","Eternatus V","Shiny Star V","s4a","124","NM","Japanese","","","","0.3","","","Endynalos V [Kraftbeschleuniger | Dynamax-Kanone]","Eternatus V [Acelerador de Potencia | Cañón Dinamax]","Éthernatos V [Accélérateur de Puissance | Canon Dynamax]","Eternatus V [Accelerapotenza | Cannone Dynamax]","Double Rare",""
"522540","1","Eternatus VMAX","Shiny Star V","s4a","328","NM","Japanese","","","","4.19","","","Endynalos VMAX [Endloszone | Schrecken ohne Ende]","Eternatus VMAX [Zona Eterna | Final Temido]","Éthernatos VMAX [Zone Éternelle | Effroi Final]","Eternatus VMAX [Area Eterna | Finale Spaventoso]","Secret Rare",""
"481424","1","Eternatus VMAX","Infinity Zone","s3","65","NM","Japanese","","","","1.94","","","Endynalos VMAX [Endloszone | Schrecken ohne Ende]","Eternatus VMAX [Zona Eterna | Final Temido]","Éthernatos VMAX [Zone Éternelle | Effroi Final]","Eternatus VMAX [Area Eterna | Finale Spaventoso]","Triple Rare",""
"586626","3","Eternatus VMAX","VMAX Climax","s8b","110","NM","Japanese","","","","0.87","","","Endynalos VMAX [Endloszone | Schrecken ohne Ende]","Eternatus VMAX [Zona Eterna | Final Temido]","Éthernatos VMAX [Zone Éternelle | Effroi Final]","Eternatus VMAX [Area Eterna | Finale Spaventoso]","Triple Rare",""
"521525","3","Eternatus VMAX","Shiny Star V","s4a","125","NM","Japanese","","","","0.59","","","Endynalos VMAX [Endloszone | Schrecken ohne Ende]","Eternatus VMAX [Zona Eterna | Final Temido]","Éthernatos VMAX [Zone Éternelle | Effroi Final]","Eternatus VMAX [Area Eterna | Finale Spaventoso]","Triple Rare",""
"816737","3","Ethan's Adventure","Heat Wave Arena","sv9a","084","NM","Japanese","","","","3.99","","","Klarins Abenteuer","Aventura de Eco","Aventure de Luth","Avventura di Armonio","Ultra Rare",""
"816716","1","Ethan's Adventure","Heat Wave Arena","sv9a","063","NM","Japanese","","","","0.1","","","Klarins Abenteuer","Aventura de Eco","Aventure de Luth","Avventura di Armonio","Uncommon",""
"816730","2","Ethan's Ho-Oh ex","Heat Wave Arena","sv9a","077","NM","Japanese","","","","4.44","","","Klarins Ho-Oh ex [Golden Fire | Shining Feather]","Ho-Oh de Eco ex [Golden Fire | Shining Feather]","Ho-Oh de Luth ex [Golden Fire | Shining Feather]","Ho-Oh di Armonio ex [Golden Fire | Shining Feather]","Ultra Rare",""
"816671","2","Ethan's Slugma","Heat Wave Arena","sv9a","018","NM","Japanese","","","","0.05","","","Klarins Schneckmag [Steady Firebreathing]","Slugma de Eco [Steady Firebreathing]","Limagma de Luth [Steady Firebreathing]","Slugma di Armonio [Steady Firebreathing]","Common",""
"816694","1","Ethan's Sudowoodo","Heat Wave Arena","sv9a","041","NM","Japanese","","","","0.05","","","Klarins Mogelbaum [Impound | Try Mimicking]","Sudowoodo de Eco [Impound | Try Mimicking]","Simularbre de Luth [Impound | Try Mimicking]","Sudowoodo di Armonio [Impound | Try Mimicking]","Common",""
"570022","1","Excadrill","Black Collection","BW1b","032","NM","Japanese","true","","","3.98","","","Excadrill [Metal Claw | Drill Run]","Excadrill [Metal Claw | Drill Run]","Excadrill [Metal Claw | Drill Run]","Excadrill [Metal Claw | Drill Run]","Rare",""
"588014","2","Excadrill","Start Deck 100","sI100","304","NM","Japanese","","","","0.14","","","Stalobor [Metal Claw | Rock Tomb]","Excadrill [Metal Claw | Rock Tomb]","Minotaupe [Metal Claw | Rock Tomb]","Excadrill [Metal Claw | Rock Tomb]","Fixed",""
"512320","1","Excadrill","Vivid Voltage","VIV","122","NM","Italian","","","","0.1","","","Excadrill [Drill Run | Slashing Claw]","Excadrill [Drill Run | Slashing Claw]","Excadrill [Drill Run | Slashing Claw]","Excadrill [Drill Run | Slashing Claw]","Uncommon",""
"725227","5","Excadrill","Obsidian Flames","OBF","147","NM","Italian","","","","0.1","","","Stalobor [Pierce]","Excadrill [Pierce]","Minotaupe [Pierce]","Excadrill [Pierce]","Uncommon",""
"760716","3","Excadrill","Temporal Forces","TEF","086","NM","Italian","","","","0.1","","","Stalobor [Mud Shot | Wild Tackle]","Excadrill [Mud Shot | Wild Tackle]","Minotaupe [Mud Shot | Wild Tackle]","Excadrill [Mud Shot | Wild Tackle]","Uncommon",""
"555199","21","Excadrill","Dream League","sm11b","031","NM","Japanese","","","","0.09","","","Excadrill [Eleventh Hour Tackle | Drill Bazooka]","Excadrill [Eleventh Hour Tackle | Drill Bazooka]","Excadrill [Eleventh Hour Tackle | Drill Bazooka]","Excadrill [Eleventh Hour Tackle | Drill Bazooka]","Rare",""
"794438","5","Excadrill","Standard Series Promos","SSP","109","NM","Italian","","","","0.05","","","Stalobor [Digging Claw | Drill Smash]","Excadrill [Digging Claw | Drill Smash]","Minotaupe [Digging Claw | Drill Smash]","Excadrill [Digging Claw | Drill Smash]","Common",""
"575622","3","Excadrill","Fusion Arts","s8","067","NM","Japanese","","","","0.05","","","Stalobor [Metal Claw | Rock Tomb]","Excadrill [Metal Claw | Rock Tomb]","Minotaupe [Metal Claw | Rock Tomb]","Excadrill [Metal Claw | Rock Tomb]","Common",""
"787589","1","Excadrill","Paradise Dragona","sv7a","029","NM","Japanese","","","","0.05","","","Stalobor [Digging Claw | Drill Smash]","Excadrill [Digging Claw | Drill Smash]","Minotaupe [Digging Claw | Drill Smash]","Excadrill [Digging Claw | Drill Smash]","Common",""
"828512","5","Excadrill ex","Black Bolt JP","sv11B","049","NM","Japanese","","","","0.3","","","Stalobor ex [Piercing Drill | Rock Tumble]","Excadrill ex [Piercing Drill | Rock Tumble]","Minotaupe ex [Piercing Drill | Rock Tumble]","Excadrill ex [Piercing Drill | Rock Tumble]","Double Rare",""
"550506","1","Exeggcute","GX Ultra Shiny","sm8b","004","NM","Japanese","","true","","0.99","","","Exeggcute [Multiply]","Exeggcute [Multiply]","Exeggcute [Multiply]","Exeggcute [Multiply]","Fixed",""
"584583","2","Exeggcute","Pokémon Jungle","PJU","","NM","Japanese","","","","0.94","","","Owei [Hypnosis | Leech Seed]","Exeggcute [Hypnosis | Leech Seed]","Noeunoeuf [Hypnosis | Leech Seed]","Exeggcute [Hypnosis | Leech Seed]","Common",""
"550506","1","Exeggcute","GX Ultra Shiny","sm8b","004","NM","Japanese","","","","0.2","","","Exeggcute [Multiply]","Exeggcute [Multiply]","Exeggcute [Multiply]","Exeggcute [Multiply]","Fixed",""
"560249","1","Exeggcute","Ultradimensional Beasts","sm4a","004","NM","Japanese","","","","0.18","","","Exeggcute [Hypnosis | Ram]","Exeggcute [Hypnosis | Ram]","Exeggcute [Hypnosis | Ram]","Exeggcute [Hypnosis | Ram]","Common",""
"751556","1","Exeggcute","Paldean Fates","PAF","023","NM","Italian","","true","","0.12","","","Owei [Hypnosis | Rolling Tackle]","Exeggcute [Hypnosis | Rolling Tackle]","Noeunoeuf [Hypnosis | Rolling Tackle]","Exeggcute [Hypnosis | Rolling Tackle]","Common",""
"556992","2","Exeggcute","Miracle Twin","sm11","030","NM","Japanese","","","","0.08","","","Exeggcute [Leech Seed]","Exeggcute [Leech Seed]","Exeggcute [Leech Seed]","Exeggcute [Leech Seed]","Common",""
"805390","3","Exeggcute","Prismatic Evolutions","PRE","001","NM","Italian","","true","","0.06","","","Owei [Ram]","Exeggcute [Ram]","Noeunoeuf [Ram]","Exeggcute [Ram]","Common",""
"608425","12","Exeggcute","Brilliant Stars","BRS","001","NM","Italian","","","","0.05","","","Owei [Ram | Seed Bomb]","Exeggcute [Ram | Seed Bomb]","Noeunoeuf [Ram | Seed Bomb]","Exeggcute [Ram | Seed Bomb]","Common",""
"691774","15","Exeggcute","Crown Zenith","CRZ","057","NM","Italian","","","","0.05","","","Owei [Psy Bolt | s11a]","Exeggcute [Psy Bolt | s11a]","Noeunoeuf [Psy Bolt | s11a]","Exeggcute [Psy Bolt | s11a]","Common",""
"733697","7","Exeggcute","151","MEW","102","NM","Italian","","","","0.05","","","Owei [Ball Roll]","Exeggcute [Ball Roll]","Noeunoeuf [Ball Roll]","Exeggcute [Ball Roll]","Common",""
"751556","11","Exeggcute","Paldean Fates","PAF","023","NM","Italian","","","","0.05","","","Owei [Hypnosis | Rolling Tackle]","Exeggcute [Hypnosis | Rolling Tackle]","Noeunoeuf [Hypnosis | Rolling Tackle]","Exeggcute [Hypnosis | Rolling Tackle]","Common",""
"794256","5","Exeggcute","Standard Series Promos","SSP","001","NM","Italian","","","","0.05","","","Owei [Precocious Evolution]","Exeggcute [Precocious Evolution]","Noeunoeuf [Precocious Evolution]","Exeggcute [Precocious Evolution]","Common",""
"805390","4","Exeggcute","Prismatic Evolutions","PRE","001","NM","Italian","","","","0.05","","","Owei [Ram]","Exeggcute [Ram]","Noeunoeuf [Ram]","Exeggcute [Ram]","Common",""
"605852","5","Exeggcute","Star Birth","s9","001","NM","Japanese","","","","0.05","","","Owei [Ram | Seed Bomb]","Exeggcute [Ram | Seed Bomb]","Noeunoeuf [Ram | Seed Bomb]","Exeggcute [Ram | Seed Bomb]","Common",""
"673029","1","Exeggcute","Incandescent Arcana","s11a","032","NM","Japanese","","","","0.05","","","Owei [Psy Bolt | s11a]","Exeggcute [Psy Bolt | s11a]","Noeunoeuf [Psy Bolt | s11a]","Exeggcute [Psy Bolt | s11a]","Common",""
"793435","1","Exeggcute","Super Electric Breaker","sv8","001","NM","Japanese","","","","0.05","","","Owei [Absorb]","Exeggcute [Absorb]","Noeunoeuf [Absorb]","Exeggcute [Absorb]","Common",""
"751557","8","Exeggutor","Paldean Fates","PAF","024","NM","Italian","","","","0.15","","","Kokowei [Hypnoblast | Psychic Loop]","Exeggutor [Hypnoblast | Psychic Loop]","Noadkoko [Hypnoblast | Psychic Loop]","Exeggutor [Hypnoblast | Psychic Loop]","Rare",""
"608426","7","Exeggutor","Brilliant Stars","BRS","002","NM","Italian","","","","0.1","","","Kokowei [Mega Drain | Seed Bomb]","Exeggutor [Mega Drain | Seed Bomb]","Noadkoko [Mega Drain | Seed Bomb]","Exeggutor [Mega Drain | Seed Bomb]","Uncommon",""
"794258","4","Exeggutor","Standard Series Promos","SSP","003","NM","Italian","","","","0.1","","","Kokowei [Barrage O'Clock]","Exeggutor [Barrage O'Clock]","Noadkoko [Barrage O'Clock]","Exeggutor [Barrage O'Clock]","Uncommon",""
"805391","12","Exeggutor","Prismatic Evolutions","PRE","002","NM","Italian","","","","0.1","","","Kokowei [Mega Drain | Solar Beam]","Exeggutor [Mega Drain | Solar Beam]","Noadkoko [Mega Drain | Solar Beam]","Exeggutor [Mega Drain | Solar Beam]","Uncommon",""
"673031","1","Exeggutor","Incandescent Arcana","s11a","033","NM","Japanese","","","","0.1","","","Kokowei [Powerful Storm | Stampede]","Exeggutor [Powerful Storm | Stampede]","Noadkoko [Powerful Storm | Stampede]","Exeggutor [Powerful Storm | Stampede]","Uncommon",""
"793436","1","Exeggutor","Super Electric Breaker","sv8","002","NM","Japanese","","","","0.1","","","Kokowei [Barrage O'Clock]","Exeggutor [Barrage O'Clock]","Noadkoko [Barrage O'Clock]","Exeggutor [Barrage O'Clock]","Uncommon",""
"605853","2","Exeggutor","Star Birth","s9","002","NM","Japanese","","","","0.05","","","Kokowei [Mega Drain | Seed Bomb]","Exeggutor [Mega Drain | Seed Bomb]","Noadkoko [Mega Drain | Seed Bomb]","Exeggutor [Mega Drain | Seed Bomb]","Common",""
"538653","1","Exp. Share","Single Strike Master","s5I","90","NM","Japanese","","","","14.98","","","EP-Teiler","Repartir Experiencia","Multi Exp","Condividi Esperienza","Secret Rare",""
"560476","2","Expedition Uniform","Silver Lance","s6h","060","NM","Japanese","","","","0.1","","","Entdecker-Set","Uniforme de Expedición","Uniforme de Survie","Completo da esplorazione","Uncommon",""
"760777","5","Explorer's Guidance","Temporal Forces","TEF","147","NM","Italian","","","","0.1","","","Führung des Entdeckers","Guía de Exploración","Guide d'Exploration","Guida dell'Esploratore","Uncommon",""
"805501","1","Explorer's Guidance","Prismatic Evolutions","PRE","107","NM","Italian","","","","0.1","","","Führung des Entdeckers","Guía de Exploración","Guide d'Exploration","Guida dell'Esploratore","Uncommon",""
"752848","5","Explorer's Guidance","Wild Force","sv5K","067","NM","Japanese","","","","0.08","","","Führung des Entdeckers","Guía de Exploración","Guide d'Exploration","Guida dell'Esploratore","Uncommon",""
"586942","4","Falinks","VMAX Climax","s8b","204","NM","Japanese","","","","2.89","","","Legios [Rapid Strike Squad]","Falinks [Rapid Strike Squad]","Hexadron [Rapid Strike Squad]","Falinks [Rapid Strike Squad]","Character Rare",""
"522265","4","Falinks","Shiny Star V","s4a","273","NM","Japanese","","","","1.38","","","Falinks [Call for Family | Team Attack]","Falinks [Call for Family | Team Attack]","Falinks [Call for Family | Team Attack]","Falinks [Call for Family | Team Attack]","Secret Rare",""
"587955","1","Falinks","Start Deck 100","sI100","245","NM","Japanese","","","","0.5","","","Legios [Rapid Strike Squad]","Falinks [Rapid Strike Squad]","Hexadron [Rapid Strike Squad]","Falinks [Rapid Strike Squad]","Fixed",""
"674123","15","Falinks","Lost Origin","LOR","110","NM","Italian","","","","0.05","","","Legios [Fighting Headbutt | Jet Headbutt]","Falinks [Fighting Headbutt | Jet Headbutt]","Hexadron [Fighting Headbutt | Jet Headbutt]","Falinks [Fighting Headbutt | Jet Headbutt]","Common",""
"715594","8","Falinks","Paldea Evolved","PAL","119","NM","Italian","","","","0.05","","","Legios [Headbutt | Reckless Charge Together]","Falinks [Headbutt | Reckless Charge Together]","Hexadron [Headbutt | Reckless Charge Together]","Falinks [Headbutt | Reckless Charge Together]","Common",""
"701105","4","Falinks","Triplet Beat","sv1a","051","NM","Japanese","","","","0.05","","","Legios [Headbutt | Reckless Charge Together]","Falinks [Headbutt | Reckless Charge Together]","Hexadron [Headbutt | Reckless Charge Together]","Falinks [Headbutt | Reckless Charge Together]","Common",""
"464194","1","Falinks V","Rebellion Crash","s2","102","NM","Japanese","","","","5.95","","","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Ultra Rare",""
"522495","1","Falinks V","Shiny Star V","s4a","319","EX","Japanese","","","","1.59","","","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Secret Rare",""
"464189","3","Falinks V","Rebellion Crash","s2","61","NM","Japanese","","","","0.98","","","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Double Rare",""
"521410","5","Falinks V","Shiny Star V","s4a","102","NM","Japanese","","","","0.3","","","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Falinks V [Iron Defense Formation | Giga Impact]","Double Rare",""
"715655","2","Falkner","Paldea Evolved","PAL","180","NM","Italian","","","","0.1","","","Falk","Pegaso","Albert","Valerio","Uncommon",""
"715655","2","Falkner","Paldea Evolved","PAL","180","NM","Italian","","true","","0.09","","","Falk","Pegaso","Albert","Valerio","Uncommon",""
"552709","1","Fan of Waves","Matchless Fighters","s5a","94","NM","Japanese","","","","4.99","","","Wellenfächer","Abanico de Olas","Éventail Houleux","Ventaglio delle Onde","Secret Rare",""
"861456","7","Fan Rotom","MEGA Dream ex","m2a","213","NM","Japanese","","","","1.5","","","Wirbel-Rotom [Fan Call | Assault Landing]","Rotom Ventilador [Fan Call | Assault Landing]","Motisma Hélice [Fan Call | Assault Landing]","Rotom Vortice [Fan Call | Assault Landing]","Illustration Rare",""
"551036","1","Fan Rotom","GX Ultra Shiny","sm8b","108","NM","Japanese","","","","0.15","","","Fan Rotom [Roto Motor | Spinning Fan]","Fan Rotom [Roto Motor | Spinning Fan]","Fan Rotom [Roto Motor | Spinning Fan]","Fan Rotom [Roto Motor | Spinning Fan]","Fixed",""
"560005","1","Fan Rotom","Ultra Sun","sm5s","051","NM","Japanese","","","","0.1","","","Fan Rotom [Roto Motor | Spinning Fan]","Fan Rotom [Roto Motor | Spinning Fan]","Fan Rotom [Roto Motor | Spinning Fan]","Fan Rotom [Roto Motor | Spinning Fan]","Uncommon",""
"805477","2","Fan Rotom","Prismatic Evolutions","PRE","085","NM","Italian","","","","0.05","","","Wirbel-Rotom [Fan Call | Assault Landing]","Rotom Ventilador [Fan Call | Assault Landing]","Motisma Hélice [Fan Call | Assault Landing]","Rotom Vortice [Fan Call | Assault Landing]","Common",""
"803244","7","Fan Rotom","Terastal Festival ex","sv8a","131","NM","Japanese","","","","0.05","","","Wirbel-Rotom [Fan Call | Assault Landing]","Rotom Ventilador [Fan Call | Assault Landing]","Motisma Hélice [Fan Call | Assault Landing]","Rotom Vortice [Fan Call | Assault Landing]","Fixed",""
"668242","4","Fantina","Lost Abyss","s11","124","NM","Japanese","","","","4.98","","","Lamina","","Kiméra","Fannie","Secret Rare",""
"674165","11","Fantina","Lost Origin","LOR","157","NM","Italian","","","","0.1","","","Lamina","","Kiméra","Fannie","Uncommon",""
"582970","1","Farewell Bell","Fusion Strike","FST","234","NM","Italian","","","","0.1","","","Abschiedsglocke","Cascabel de Despedida","Grelot d'Adieu","Sonaglio di Addio","Uncommon",""
"608661","5","Farfetch'd","Brilliant Stars","BRS","115","NM","Italian","","","","0.05","","","Porenta [Leek Lash]","Farfetch'd [Leek Lash]","Canarticho [Leek Lash]","Farfetch'd [Leek Lash]","Common",""
"733678","2","Farfetch'd","151","MEW","083","NM","Italian","","","","0.05","","","Porenta [Carry Along | Leek Smack]","Farfetch'd [Carry Along | Leek Smack]","Canarticho [Carry Along | Leek Smack]","Farfetch'd [Carry Along | Leek Smack]","Common",""
